Vudu_id,Rovi_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,variant_present,Comment,Result of mapping
6,109753,928892,928892,,,,,,Pass,Pass
254,1256673,53650,53650,,,,,,Pass,Pass
497,47169,391378,391378,,,,,,Pass,Pass
510,1089694,592930,592930,,,,,,Pass,Pass
512,431290,120606,120606,,,,,,Pass,Pass
519,18416841,112143,112143,,,,,,Pass,Pass
548,443216,50629,50629,,,,,,Pass,Pass
580,429075,74040,12391410,"[{'74040': 'rovi_id:6884443943,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":576,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '580,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":34,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:12391410"",""id_2"":""vudu:580"",""score"":3.9}'}]","[{'74040': 'rovi_id:429075,Map_reason:not found in projectx'}]",TRUE,,FALSE,Fail,Fail
607,424421,62221,14801842,"[{'source_id': '607,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":1,""part_names_missing"":1,""release_year"":1.0,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":27,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:153572"",""id_2"":""vudu:607"",""score"":3.4}'}]","[{'62221': 'rovi_id:424421,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
635,1086428,52317,52317,,,,,,Pass,Pass
641,435482,80149,577734,"[{'80149': 'rovi_id:1060488,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":84,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '641,Map_reason:{""color"":0,""language"":0,""credits"":0.8888888889,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":55,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:577734"",""id_2"":""vudu:641"",""score"":3.8444444444}'}]","[{'80149': 'rovi_id:435482,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":10,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
679,1056185,76303,14568051,"[{'source_id': '679,Map_reason:not found in projectx'}]","[{'76303': 'rovi_id:1056185,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.8571428571428572,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":50,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
978,113902,530791,530791,,,,,,Pass,Pass
1014,1053903,34672,34672,,,,,,Pass,Pass
1042,463958,7965,7965,,,,,,Pass,Pass
1197,426282,63565,63565,,,,,,Pass,Pass
1200,112031,529960,529960,,,,,,Pass,Pass
1207,1070405,583270,583270,,,,,,Pass,Pass
1242,433647,55977,55977,,,,,,Pass,Pass
1336,464239,57787,57787,,,,,,Pass,Pass
1432,1204478,66731,66731,,,,,,Pass,Pass
1490,1056321,575591,575591,,,,,,Pass,Pass
1778,3198,502271,502271,,,,,,Pass,Pass
1895,457948,144757,144757,,,,,,Pass,Pass
2046,73172,519775,519775,,,,,,Pass,Pass
2159,1091801,63897,63897,,,,,,Pass,Pass
2198,470820,572609,572609,,,,,,Pass,Pass
2258,1086792,109336,109336,,,,,,Pass,Pass
2279,1067670,581672,581672,,,,,,Pass,Pass
2321,454309,569847,569847,,,,,,Pass,Pass
2392,423368,566908,566908,,,,,,Pass,Pass
2557,1080705,4856,4856,,,,,,Pass,Pass
2608,1082633,589781,589781,,,,,,Pass,Pass
2621,178324,541828,67384,"[{'541828': 'rovi_id:423322,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":0,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.0}'}, {'source_id': '2621,Map_reason:{""color"":0.0,""language"":0.0,""credits"":0.8888888889,""directors"":1.0,""part_names"":0.0,""episode_titles"":0.0,""genres"":0.0,""amazon"":0.0,""netflix"":0.0,""hulu"":0.0,""hbo"":0.0,""showtime"":0.0,""vudu"":0.0,""episode_airdates"":0.0,""season_count"":0.0,""genres_missing"":1.0,""credits_missing"":0.0,""directors_missing"":0.0,""part_names_missing"":1.0,""release_year"":1.0,""run_time"":0.0,""release_year_diff"":0.0,""release_year_missing"":0.0,""run_time_diff"":27.0,""run_time_missing"":0.0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1.0,""score"":3.8444444444}'}]","[{'541828': 'rovi_id:178324,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":212,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
2665,427819,599639,599639,,,,,,Pass,Pass
2859,1091218,112434,112434,,,,,,Pass,Pass
2909,469600,168502,168502,,,,,,Pass,Pass
2938,461974,83392,83392,,,,,,Pass,Pass
2982,432710,82904,82904,,,,,,Pass,Pass
3003,1094178,594973,594973,,,,,,Pass,Pass
3038,435063,53399,53399,,,,,,Pass,Pass
3073,451029,54244,54244,,,,,,Pass,Pass
3163,1053563,102185,102185,,,,,,Pass,Pass
3173,465718,571605,571605,,,,,,Pass,Pass
3208,473246,4991,4991,,,,,,Pass,Pass
3738,31641,509130,509130,,,,,,Pass,Pass
3762,191366,544624,544624,,,,,,Pass,Pass
3921,13057376,147680,147680,,,,,,Pass,Pass
3960,1775651,630695,630695,,,,,,Pass,Pass
4006,240203,549109,549109,,,,,,Pass,Pass
4011,242785,549283,549283,,,,,,Pass,Pass
4026,162373,540048,540048,,,,,,Pass,Pass
4037,1643286,626675,626675,,,,,,Pass,Pass
4057,253035,550674,550674,,,,,,Pass,Pass
4060,1755069,629937,629937,,,,,,Pass,Pass
4063,1659043,627120,627120,,,,,,Pass,Pass
4064,542707832,818945,818945,,,,,,Pass,Pass
4066,255836,551065,551065,,,,,,Pass,Pass
4075,1730287,949445,949445,,,,,,Pass,Pass
4085,1788292,631051,631051,,,,,,Pass,Pass
4096,1816567,962554,14568066,"[{'source_id': '4096,Map_reason:not found in projectx'}]","[{'962554': 'rovi_id:1816567,Map_reason:{""titleMapType"":""Partial"",""titleScore"":0.6,""releaseDateMatch"":false,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":18,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",,,FALSE,Fail,Fail
4103,256990,184468,184468,,,,,,Pass,Pass
4123,17594076,742325,525462,"[{'742325': 'rovi_id:96409,Map_reason:{""titleMapType"":""Distance"",""titleScore"":0.9375,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":14,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}, {'source_id': '4123,Map_reason:{""color"":0,""language"":0,""credits"":1.0,""directors"":1.0,""part_names"":0,""episode_titles"":0,""genres"":0,""amazon"":0,""netflix"":0,""hulu"":0,""hbo"":0,""showtime"":0,""vudu"":0,""episode_airdates"":0,""season_count"":0,""genres_missing"":1,""credits_missing"":0,""directors_missing"":0,""part_names_missing"":1,""release_year"":1,""run_time"":0,""release_year_diff"":0,""release_year_missing"":0,""run_time_diff"":1,""run_time_missing"":0,""levenshtein_titles"":1.0,""cosine_titles"":1.0,""partial_titles"":1,""id_1"":""projectx:525462"",""id_2"":""vudu:4123"",""score"":3.9}'}]","[{'742325': 'rovi_id:17594076,Map_reason:{""titleMapType"":""Exact"",""titleScore"":1.0,""releaseDateMatch"":true,""airDateMatch"":false,""ottMatch"":0.0,""creditCount"":21,""totalScore"":0.0,""LanguageMatch"":true,""creditWeight"":0.5}'}]",TRUE,,FALSE,Fail,Fail
4176,293633,298968,298968,,,,,,Pass,Pass
4187,297936,555934,555934,,,,,,Pass,Pass
4226,1059426,106023,106023,,,,,,Pass,Pass
4233,1102307,596138,596138,,,,,,Pass,Pass
4238,1485651,620461,620461,,,,,,Pass,Pass
4250,1065291,73138,73138,,,,,,Pass,Pass
4253,1413185,149412,149412,,,,,,Pass,Pass
4257,1296947,67792,67792,,,,,,Pass,Pass
4275,47745,513184,513184,,,,,,Pass,Pass
4278,450115,569148,569148,,,,,,Pass,Pass
4287,436269,568266,568266,,,,,,Pass,Pass
4293,32697,509408,509408,,,,,,Pass,Pass
4298,1590087,624706,624706,,,,,,Pass,Pass
4304,433532,144031,144031,,,,,,Pass,Pass
4330,1062744,146270,146270,,,,,,Pass,Pass
4371,120300,533228,533228,,,,,,Pass,Pass
4404,1641433,104531,104531,,,,,,Pass,Pass
4406,1541304,622741,622741,,,,,,Pass,Pass
4448,46966,513120,513120,,,,,,Pass,Pass
4478,252115,550540,550540,,,,,,Pass,Pass
4493,41936,511739,14568074,"[{'source_id': '4493,Map_reason:not found in projectx'}]","[{'511739': 'rovi_id:41936,Map_reason:not found in projectx'}]",,,FALSE,Fail,Fail
4496,2003690,637063,637063,,,,,,Pass,Pass
4509,1957153,635727,635727,,,,,,Pass,Pass
4743,472137,12258451,12258451,,,,,,Pass,Pass
4744,1087324,55033,55033,,,,,,Pass,Pass
4746,435579,79159,79159,,,,,,Pass,Pass
4752,430975,56230,56230,,,,,,Pass,Pass
4753,472560,989597,989597,,,,,,Pass,Pass
4754,450799,59869,59869,,,,,,Pass,Pass
4758,428640,54787,54787,,,,,,Pass,Pass
4759,1084090,53126,53126,,,,,,Pass,Pass
4760,426183,61236,61236,,,,,,Pass,Pass
4762,1062990,78551,78551,,,,,,Pass,Pass
4764,443341,71316,71316,,,,,,Pass,Pass
4767,428646,105151,105151,,,,,,Pass,Pass
4771,422594,60894,60894,,,,,,Pass,Pass
4772,1095732,961882,961882,,,,,,Pass,Pass
4778,1095113,362288,362288,,,,,,Pass,Pass
4782,1054342474,75378,75378,,,,,,Pass,Pass
4788,1005846857,12279935,12279935,,,,,,Pass,Pass
4791,1001757384,71004,71004,,,,,,Pass,Pass
4793,422646,55302,55302,,,,,,Pass,Pass
4794,1054338935,51789,51789,,,,,,Pass,Pass
4795,435850,50774,50774,,,,,,Pass,Pass
4798,431113,77360,77360,,,,,,Pass,Pass
4799,425505,55571,55571,,,,,,Pass,Pass
4800,972216630,60192,60192,,,,,,Pass,Pass
4802,450798,57167,57167,,,,,,Pass,Pass
4803,989232190,52976,52976,,,,,,Pass,Pass
4804,427759,50785,50785,,,,,,Pass,Pass
4805,1056285,575565,575565,,,,,,Pass,Pass
4806,453333,50450,50450,,,,,,Pass,Pass
4807,17502205,12265859,12265859,,,,,,Pass,Pass
4808,1064555,61896,61896,,,,,,Pass,Pass
4810,457238,71225,71225,,,,,,Pass,Pass
4811,425036,61159,61159,,,,,,Pass,Pass
4813,422742,50839,50839,,,,,,Pass,Pass
4814,998218018,64262,64262,,,,,,Pass,Pass
4815,1081733,54131,54131,,,,,,Pass,Pass
4817,425312,50696,50696,,,,,,Pass,Pass
4819,461235,59687,59687,,,,,,Pass,Pass
4820,426252,74120,74120,,,,,,Pass,Pass
4821,465190,63203,63203,,,,,,Pass,Pass
4822,1057789,55354,55354,,,,,,Pass,Pass
4823,430951,54582,54582,,,,,,Pass,Pass
4824,989232205,56927,56927,,,,,,Pass,Pass
4825,446326,60038,60038,,,,,,Pass,Pass
4826,1074816,73291,73291,,,,,,Pass,Pass
4827,431037,54093,54093,,,,,,Pass,Pass
4828,1011663068,50895,50895,,,,,,Pass,Pass
4829,445791,52676,52676,,,,,,Pass,Pass
4830,427828,58402,58402,,,,,,Pass,Pass
4831,19350102,12268466,12268466,,,,,,Pass,Pass
4833,1063389,73998,73998,,,,,,Pass,Pass
4834,457112,53216,53216,,,,,,Pass,Pass
4835,474873,53077,53077,,,,,,Pass,Pass
4838,1022080335,60256,60256,,,,,,Pass,Pass
4840,449514,60064,60064,,,,,,Pass,Pass
4841,425212,61416,61416,,,,,,Pass,Pass
4846,1061963,65482,65482,,,,,,Pass,Pass
4848,1068084,136134,136134,,,,,,Pass,Pass
4850,1005846851,2801,2801,,,,,,Pass,Pass
4851,457513,80126,80126,,,,,,Pass,Pass
4854,1063384,51946,51946,,,,,,Pass,Pass
4859,1067393,54076,54076,,,,,,Pass,Pass
4861,427505,50514,50514,,,,,,Pass,Pass
4862,474229,12258608,12258608,,,,,,Pass,Pass
4864,425025,60645,60645,,,,,,Pass,Pass
4867,451587,52624,52624,,,,,,Pass,Pass
4870,463146,60785,60785,,,,,,Pass,Pass
4871,426253,49788,49788,,,,,,Pass,Pass
4872,422654,80103,80103,,,,,,Pass,Pass
4873,456974,80083,80083,,,,,,Pass,Pass
4874,1082379,589715,589715,,,,,,Pass,Pass
4875,448501,85447,85447,,,,,,Pass,Pass
4876,458499,55643,55643,,,,,,Pass,Pass
4883,474335,73282,73282,,,,,,Pass,Pass
4884,1075236,58323,58323,,,,,,Pass,Pass
4889,468822,58775,58775,,,,,,Pass,Pass
4890,1094143,595022,595022,,,,,,Pass,Pass
4891,444990,12258379,12258379,,,,,,Pass,Pass
4894,1089077,592654,592654,,,,,,Pass,Pass
4895,425235,89228,89228,,,,,,Pass,Pass
4897,1054338776,51479,51479,,,,,,Pass,Pass
4898,446993,56823,56823,,,,,,Pass,Pass
4899,434743,50206,50206,,,,,,Pass,Pass
4901,1064493,132920,132920,,,,,,Pass,Pass
4902,21262621,[52363],[52363],,,,,,Pass,Pass
4903,437777,55642,55642,,,,,,Pass,Pass
4904,448926,569166,569166,,,,,,Pass,Pass
4905,446693,125749,125749,,,,,,Pass,Pass
4906,422556,50792,50792,,,,,,Pass,Pass
4907,1085836,2447,2447,,,,,,Pass,Pass
4912,426781,60254,60254,,,,,,Pass,Pass
4913,473847,69132,69132,,,,,,Pass,Pass
4914,1085530,54082,54082,,,,,,Pass,Pass
4917,1079010,54291,54291,,,,,,Pass,Pass
4922,473337,60383,60383,,,,,,Pass,Pass
4925,1057738,58109,58109,,,,,,Pass,Pass
4926,473172,63460,63460,,,,,,Pass,Pass
4927,434763,50787,50787,,,,,,Pass,Pass
4928,430675,70100,70100,,,,,,Pass,Pass
4929,1083728,104676,104676,,,,,,Pass,Pass
4930,448418,70374,70374,,,,,,Pass,Pass
4932,470491,69345,69345,,,,,,Pass,Pass
4934,438499,62153,62153,,,,,,Pass,Pass
4936,471448,63961,63961,,,,,,Pass,Pass
4937,1084858,58902,58902,,,,,,Pass,Pass
4938,429660,76174,76174,,,,,,Pass,Pass
4939,990708572,60349,60349,,,,,,Pass,Pass
4940,17890038,12266765,12266765,,,,,,Pass,Pass
4942,451184,60024,60024,,,,,,Pass,Pass
4943,451173,56430,56430,,,,,,Pass,Pass
4944,1095596,67988,67988,,,,,,Pass,Pass
4948,1080642,53353,53353,,,,,,Pass,Pass
4949,17637745,56162,56162,,,,,,Pass,Pass
4953,423836,57110,57110,,,,,,Pass,Pass
4954,1084140,54797,54797,,,,,,Pass,Pass
4956,1079149,57941,57941,,,,,,Pass,Pass
4959,1093317,71242,71242,,,,,,Pass,Pass
4960,422614,50830,50830,,,,,,Pass,Pass
4962,430428,567607,567607,,,,,,Pass,Pass
4966,451191,58905,58905,,,,,,Pass,Pass
4969,1107636,60014,60014,,,,,,Pass,Pass
4970,459879,570739,570739,,,,,,Pass,Pass
4972,429684,58602,58602,,,,,,Pass,Pass
4973,1118375,56872,56872,,,,,,Pass,Pass
4978,422630,72070,72070,,,,,,Pass,Pass
4979,1128307,61344,61344,,,,,,Pass,Pass
4985,1098026,82807,82807,,,,,,Pass,Pass
4988,461582,66510,66510,,,,,,Pass,Pass
4990,1160476,3636,3636,,,,,,Pass,Pass
4991,1153188,60094,60094,,,,,,Pass,Pass
4994,1153221,60325,60325,,,,,,Pass,Pass
4995,1147930,59693,59693,,,,,,Pass,Pass
5000,424960,79587,79587,,,,,,Pass,Pass
5001,471217,81621,81621,,,,,,Pass,Pass
5002,1162612,54691,54691,,,,,,Pass,Pass
5003,1162577,64133,64133,,,,,,Pass,Pass
5006,459936,83778,83778,,,,,,Pass,Pass
5007,1057180,52077,52077,,,,,,Pass,Pass
5008,1170088,59143,59143,,,,,,Pass,Pass
5011,967263331,83948,83948,,,,,,Pass,Pass
5015,433617,66941,66941,,,,,,Pass,Pass
5019,446968,88973,88973,,,,,,Pass,Pass
5021,990708573,58516,58516,,,,,,Pass,Pass
5025,1187110,64660,64660,,,,,,Pass,Pass
5026,1187149,65226,65226,,,,,,Pass,Pass
5027,454928,67005,67005,,,,,,Pass,Pass
5028,1207031,60082,60082,,,,,,Pass,Pass
5029,17890595,106851,106851,,,,,,Pass,Pass
5030,1209170,60576,60576,,,,,,Pass,Pass
5031,1209670,3845,3845,,,,,,Pass,Pass
5034,1077211,73271,73271,,,,,,Pass,Pass
5035,459863,66484,66484,,,,,,Pass,Pass
5036,452570,73650,73650,,,,,,Pass,Pass
5037,430224,73961,73961,,,,,,Pass,Pass
5038,1203848,57225,57225,,,,,,Pass,Pass
5041,1220203,3351,3351,,,,,,Pass,Pass
5042,1213325,55682,55682,,,,,,Pass,Pass
5043,1213249,57249,57249,,,,,,Pass,Pass
5048,66228406,49869,49869,,,,,,Pass,Pass
5049,1871733,961462,961462,,,,,,Pass,Pass
5050,1230014,4173,4173,,,,,,Pass,Pass
5052,447385,48475,48475,,,,,,Pass,Pass
5058,1220258,60838,60838,,,,,,Pass,Pass
5059,1231422,63934,63934,,,,,,Pass,Pass
5060,20715024,68190,68190,,,,,,Pass,Pass
5064,446519,50745,50745,,,,,,Pass,Pass
5068,1224068,605257,605257,,,,,,Pass,Pass
5069,1479896,64933,64933,,,,,,Pass,Pass
5071,995187091,62805,62805,,,,,,Pass,Pass
5072,1269662,69080,69080,,,,,,Pass,Pass
5073,473326,50765,50765,,,,,,Pass,Pass
5074,428573,161251,161251,,,,,,Pass,Pass
5075,451043,65762,65762,,,,,,Pass,Pass
5080,450756,51480,51480,,,,,,Pass,Pass
5081,471806,948359,948359,,,,,,Pass,Pass
5082,435942,63493,63493,,,,,,Pass,Pass
5083,1073069,71141,71141,,,,,,Pass,Pass
5084,454483,69884,69884,,,,,,Pass,Pass
5085,431436,57482,57482,,,,,,Pass,Pass
5086,1072480,961383,961383,,,,,,Pass,Pass
5087,1073109,70578,70578,,,,,,Pass,Pass
5089,1269727,64285,64285,,,,,,Pass,Pass
5091,1289101,91778,91778,,,,,,Pass,Pass
5094,1068230,63914,63914,,,,,,Pass,Pass
5097,1093270,58955,58955,,,,,,Pass,Pass
5098,1128353,60889,60889,,,,,,Pass,Pass
5101,1308552,86099,86099,,,,,,Pass,Pass
5103,1065808,78264,78264,,,,,,Pass,Pass
5104,1074304,69748,69748,,,,,,Pass,Pass
5105,459035,66282,66282,,,,,,Pass,Pass
5107,425680,54701,54701,,,,,,Pass,Pass
5116,1335007,68183,68183,,,,,,Pass,Pass
5117,1061064,111078,111078,,,,,,Pass,Pass
5118,1054341340,12280557,12280557,,,,,,Pass,Pass
5120,1345662,4110,4110,,,,,,Pass,Pass
5121,1345885,61389,61389,,,,,,Pass,Pass
5129,1356033,12259599,12259599,,,,,,Pass,Pass
5131,1355129,60168,60168,,,,,,Pass,Pass
5135,1324906,60188,60188,,,,,,Pass,Pass
5140,423825,566912,566912,,,,,,Pass,Pass
5145,422768,86274,86274,,,,,,Pass,Pass
5147,1067529,66243,66243,,,,,,Pass,Pass
5150,469163,70866,70866,,,,,,Pass,Pass
5151,1067530,70899,70899,,,,,,Pass,Pass
5152,462672,70848,70848,,,,,,Pass,Pass
5153,1374318,86667,86667,,,,,,Pass,Pass
5155,1068914,80875,80875,,,,,,Pass,Pass
5156,1393785,63418,63418,,,,,,Pass,Pass
5157,1404793,12259685,12259685,,,,,,Pass,Pass
5158,424977,63883,63883,,,,,,Pass,Pass
5160,1393842,71832,71832,,,,,,Pass,Pass
5166,1412541,62895,62895,,,,,,Pass,Pass
5167,1022080321,58344,58344,,,,,,Pass,Pass
5169,473302,956718,956718,,,,,,Pass,Pass
5170,1093903,38606,38606,,,,,,Pass,Pass
5171,1073453,584970,584970,,,,,,Pass,Pass
5172,470961,80559,80559,,,,,,Pass,Pass
5173,1420806,62078,62078,,,,,,Pass,Pass
5176,1296605,58195,58195,,,,,,Pass,Pass
5188,1449784,63124,63124,,,,,,Pass,Pass
5190,995192212,50800,50800,,,,,,Pass,Pass
5192,425998,81230,81230,,,,,,Pass,Pass
5193,1344860,69325,69325,,,,,,Pass,Pass
5194,1467894,72174,72174,,,,,,Pass,Pass
5197,1380794,615120,615120,,,,,,Pass,Pass
5202,1449830,63252,63252,,,,,,Pass,Pass
5205,1402956,60186,60186,,,,,,Pass,Pass
5210,1484990,63130,63130,,,,,,Pass,Pass
5213,430263,24820,24820,,,,,,Pass,Pass
5215,1079184,73499,73499,,,,,,Pass,Pass
5216,424908,52511,52511,,,,,,Pass,Pass
5217,428659,63811,63811,,,,,,Pass,Pass
5219,430271,70283,70283,,,,,,Pass,Pass
5220,430386,57642,57642,,,,,,Pass,Pass
5222,1056164,129683,129683,,,,,,Pass,Pass
5228,1485018,83140,83140,,,,,,Pass,Pass
5230,1485062,70457,70457,,,,,,Pass,Pass
5232,451186,61678,61678,,,,,,Pass,Pass
5233,449472,66420,66420,,,,,,Pass,Pass
5234,993374896,83106,83106,,,,,,Pass,Pass
5235,458168,54544,54544,,,,,,Pass,Pass
5236,995192213,66643,66643,,,,,,Pass,Pass
5237,464894,55442,55442,,,,,,Pass,Pass
5240,1095602,53385,53385,,,,,,Pass,Pass
5242,1233436,12259476,12259476,,,,,,Pass,Pass
5247,1496797,62449,62449,,,,,,Pass,Pass
5250,424987,117478,117478,,,,,,Pass,Pass
5253,1054322,73433,73433,,,,,,Pass,Pass
5254,1078237,70261,70261,,,,,,Pass,Pass
5256,437683,77199,77199,,,,,,Pass,Pass
5257,456987,67309,67309,,,,,,Pass,Pass
5258,1056833,575963,575963,,,,,,Pass,Pass
5260,471715,83139,83139,,,,,,Pass,Pass
5270,1518176,4410,4410,,,,,,Pass,Pass
5273,1516387,63728,63728,,,,,,Pass,Pass
5275,1062602,578964,578964,,,,,,Pass,Pass
5276,434927,567804,567804,,,,,,Pass,Pass
5277,436227,69554,69554,,,,,,Pass,Pass
5278,998218021,73541,73541,,,,,,Pass,Pass
5280,1518135,68388,68388,,,,,,Pass,Pass
5283,1054342756,51496,51496,,,,,,Pass,Pass
5287,1055489,81950,81950,,,,,,Pass,Pass
5291,425184,74265,74265,,,,,,Pass,Pass
5294,1074591,63335,63335,,,,,,Pass,Pass
5295,17894346,746641,746641,,,,,,Pass,Pass
5298,989232180,51797,51797,,,,,,Pass,Pass
5300,1518139,77644,77644,,,,,,Pass,Pass
5307,455808,58598,58598,,,,,,Pass,Pass
5308,1076569,78372,78372,,,,,,Pass,Pass
5309,430981,58389,58389,,,,,,Pass,Pass
5310,450796,59566,59566,,,,,,Pass,Pass
5314,1068232,78839,78839,,,,,,Pass,Pass
5315,423387,50016,50016,,,,,,Pass,Pass
5319,1607323,5823,5823,,,,,,Pass,Pass
5322,1535596,63022,63022,,,,,,Pass,Pass
5323,424953,57739,57739,,,,,,Pass,Pass
5324,459329,65865,65865,,,,,,Pass,Pass
5325,1079837,67308,67308,,,,,,Pass,Pass
5326,1022080332,69760,69760,,,,,,Pass,Pass
5327,473459,68948,68948,,,,,,Pass,Pass
5328,422668,58321,58321,,,,,,Pass,Pass
5329,471449,70101,70101,,,,,,Pass,Pass
5335,430707,610738,610738,,,,,,Pass,Pass
5340,430949,58537,58537,,,,,,Pass,Pass
5345,1548700,64236,64236,,,,,,Pass,Pass
5348,460842,570817,570817,,,,,,Pass,Pass
5351,425704,567023,567023,,,,,,Pass,Pass
5353,447265,5194,5194,,,,,,Pass,Pass
5354,1059140,55917,55917,,,,,,Pass,Pass
5355,1069797,72649,72649,,,,,,Pass,Pass
5356,424488,69898,69898,,,,,,Pass,Pass
5363,428662,58954,58954,,,,,,Pass,Pass
5366,1070989,58951,58951,,,,,,Pass,Pass
5372,1596421,77386,77386,,,,,,Pass,Pass
5373,1057748,576324,576324,,,,,,Pass,Pass
5376,427085,12258236,12258236,,,,,,Pass,Pass
5377,426982,58167,58167,,,,,,Pass,Pass
5389,1085559,54171,54171,,,,,,Pass,Pass
5390,426004,62448,62448,,,,,,Pass,Pass
5391,1054341659,51866,51866,,,,,,Pass,Pass
5394,422618,57798,57798,,,,,,Pass,Pass
5395,1076736,53591,53591,,,,,,Pass,Pass
5396,452654,54108,54108,,,,,,Pass,Pass
5397,471721,61865,61865,,,,,,Pass,Pass
5399,1059711,56729,56729,,,,,,Pass,Pass
5400,1076213,61307,61307,,,,,,Pass,Pass
5405,1607885,4336,4336,,,,,,Pass,Pass
5416,990708569,75934,75934,,,,,,Pass,Pass
5420,434707,79405,79405,,,,,,Pass,Pass
5421,1082528,62628,62628,,,,,,Pass,Pass
5423,422656,12258168,12258168,,,,,,Pass,Pass
5424,1088303,53067,53067,,,,,,Pass,Pass
5425,988708248,67168,67168,,,,,,Pass,Pass
5426,427546,70727,70727,,,,,,Pass,Pass
5427,472313,53086,53086,,,,,,Pass,Pass
5429,1627944,4671,4671,,,,,,Pass,Pass
5430,1609517,65162,65162,,,,,,Pass,Pass
5433,990708570,74456,74456,,,,,,Pass,Pass
5436,1082772,66891,66891,,,,,,Pass,Pass
5437,1759147,110933,110933,,,,,,Pass,Pass
5439,426227,51728,51728,,,,,,Pass,Pass
5442,473271,573067,573067,,,,,,Pass,Pass
5444,1592009,65661,65661,,,,,,Pass,Pass
5450,1650166,5805,5805,,,,,,Pass,Pass
5451,1212935,54331,54331,,,,,,Pass,Pass
5453,1608871,63770,63770,,,,,,Pass,Pass
5455,443086,568699,568699,,,,,,Pass,Pass
5456,1061037,65664,65664,,,,,,Pass,Pass
5457,441624,78189,78189,,,,,,Pass,Pass
5462,1612903,69027,69027,,,,,,Pass,Pass
5464,1055675,116715,116715,,,,,,Pass,Pass
5468,1056010,67908,67908,,,,,,Pass,Pass
5469,462749,78305,78305,,,,,,Pass,Pass
5473,1056847,169334,169334,,,,,,Pass,Pass
5478,424972,85439,85439,,,,,,Pass,Pass
5479,423806,92942,92942,,,,,,Pass,Pass
5481,1603154,88626,88626,,,,,,Pass,Pass
