Vudu_sm_id,Vudu_id,Rovi_id,Rovi_SM_id,projectx_id_rovi,projectx_id_Vudu,Dev_Vudu_px_mapped,Dev_rovi_px_mapped,another_rovi_id_present,another_Vudu_id_present,series_id_match,Px_series_id,Episode mapping,Comment
132909,134409,2321794,1561837,2842504,2842504,,,,,,,Pass,Pass
132909,134410,2324513,1561837,2842596,2842596,,,,,,,Pass,Pass
132909,135585,1829693,1561837,2837911,2837911,,,,,,,Pass,Pass
132909,183812,16716196,1561837,2845687,2845687,,,,,,,Pass,Pass
132909,183816,16860740,1561837,2845805,2845805,,,,,,,Pass,Pass
132909,183820,16924906,1561837,2845904,2845904,,,,,,,Pass,Pass
132909,183824,17069117,1561837,2845997,2845997,,,,,,,Pass,Pass
132909,183828,17168968,1561837,2846107,2846107,,,,,,,Pass,Pass
132909,183832,17404631,1561837,2846178,2846178,,,,,,,Pass,Pass
132909,183836,17598662,1561837,2846267,2846267,,,,,,,Pass,Pass
132909,183840,17618604,1561837,2846377,2846377,,,,,,,Pass,Pass
132909,183844,17641736,1561837,2846451,2846451,,,,,,,Pass,Pass
132909,184691,17708432,1561837,2846562,2846562,,,,,,,Pass,Pass
132909,184695,17857038,1561837,2846634,2846634,,,,,,,Pass,Pass
132909,184699,18064903,1561837,2846701,2846701,,,,,,,Pass,Pass
132909,184703,18083683,1561837,2846835,2846835,,,,,,,Pass,Pass
132909,186273,8587724,1561837,2844036,2844036,,,,,,,Pass,Pass
132909,186275,8676595,1561837,2844109,2844109,,,,,,,Pass,Pass
132909,186277,8740332,1561837,2844193,2844193,,,,,,,Pass,Pass
132909,186279,8961124,1561837,2844227,2844227,,,,,,,Pass,Pass
132909,186281,9021694,1561837,2844311,2844311,,,,,,,Pass,Pass
132909,186283,9137217,1561837,2844336,2844336,,,,,,,Pass,Pass
132909,186285,9199904,1561837,2844373,2844373,,,,,,,Pass,Pass
132909,186287,9291251,1561837,2844463,2844463,,,,,,,Pass,Pass
132909,186289,9339183,1561837,2844513,2844513,,,,,,,Pass,Pass
132909,186291,9339184,1561837,2844613,2844613,,,,,,,Pass,Pass
132909,186293,9598466,1561837,2844631,2844631,,,,,,,Pass,Pass
132909,186295,9666871,1561837,2844705,2844705,,,,,,,Pass,Pass
132909,186299,10181707,1561837,2844802,2844802,,,,,,,Pass,Pass
132909,186303,10304459,1561837,2844875,2844875,,,,,,,Pass,Pass
132909,186307,10394702,1561837,2844987,2844987,,,,,,,Pass,Pass
132909,186311,10468689,1561837,2845106,2845106,,,,,,,Pass,Pass
132909,186315,10560393,1561837,2845192,2845192,,,,,,,Pass,Pass
132909,186319,10615378,1561837,2845249,2845249,,,,,,,Pass,Pass
132909,186323,13192599,1561837,2845389,2845389,,,,,,,Pass,Pass
132909,186327,13355501,1561837,2845446,2845446,,,,,,,Pass,Pass
132909,186331,13530487,1561837,2845483,2845483,,,,,,,Pass,Pass
132909,186335,13563279,1561837,2845573,2845573,,,,,,,Pass,Pass
132909,186365,2360405,1561837,2842711,2842711,,,,,,,Pass,Pass
132909,186367,2365414,1561837,2842774,2842774,,,,,,,Pass,Pass
132909,186371,11847914,1561837,2845289,2845289,,,,,,,Pass,Pass
132909,186373,2374033,1561837,2842901,2842901,,,,,,,Pass,Pass
132909,186375,2376478,1561837,2842940,2842940,,,,,,,Pass,Pass
132909,186377,2387216,1561837,2843039,2843039,,,,,,,Pass,Pass
132909,186379,2390522,1561837,2843130,2843130,,,,,,,Pass,Pass
132909,186381,2393468,1561837,2843154,2843154,,,,,,,Pass,Pass
132909,186383,2395406,1561837,2843176,2843176,,,,,,,Pass,Pass
132909,186385,2395419,1561837,2843238,2843238,,,,,,,Pass,Pass
132909,186387,2395432,1561837,2843271,2843271,,,,,,,Pass,Pass
132909,186389,2406352,1561837,2843310,2843310,,,,,,,Pass,Pass
132909,186391,2423831,1561837,2843419,2843419,,,,,,,Pass,Pass
132909,186393,2425339,1561837,2843505,2843505,,,,,,,Pass,Pass
132909,186395,2428286,1561837,2843528,2843528,,,,,,,Pass,Pass
132909,186397,2436150,1561837,2843569,2843569,,,,,,,Pass,Pass
132909,186399,2454643,1561837,2843671,2843671,,,,,,,Pass,Pass
132909,186401,2457017,1561837,2843729,2843729,,,,,,,Pass,Pass
132909,186403,2460322,1561837,2843764,2843764,,,,,,,Pass,Pass
132909,186405,2471087,1561837,2843820,2843820,,,,,,,Pass,Pass
132909,186407,2472147,1561837,2843867,2843867,,,,,,,Pass,Pass
132909,186409,2476657,1561837,2843894,2843894,,,,,,,Pass,Pass
132909,186411,2480202,1561837,2843913,2843913,,,,,,,Pass,Pass
132909,186413,2482642,1561837,2843979,2843979,,,,,,,Pass,Pass
132909,186415,1886812,1561837,2838087,2838087,,,,,,,Pass,Pass
132909,186419,1888707,1561837,2838174,2838174,,,,,,,Pass,Pass
132909,186423,1896055,1561837,2838201,2838201,,,,,,,Pass,Pass
132909,186427,1870986,1561837,2837995,2837995,,,,,,,Pass,Pass
132909,186431,1902262,1561837,2838395,2838395,,,,,,,Pass,Pass
132909,186435,1902251,1561837,2838302,2838302,,,,,,,Pass,Pass
132909,186439,1909121,1561837,2838422,2838422,,,,,,,Pass,Pass
132909,186443,1909156,1561837,2838483,2838483,,,,,,,Pass,Pass
132909,186447,1917105,1561837,2838530,2838530,,,,,,,Pass,Pass
132909,186451,1935631,1561837,2838625,2838625,,,,,,,Pass,Pass
132909,186455,1937856,1561837,2838717,2838717,,,,,,,Pass,Pass
132909,186459,1941334,1561837,2838745,2838745,,,,,,,Pass,Pass
132909,186463,1944176,1561837,2838837,2838837,,,,,,,Pass,Pass
132909,186467,1944182,1561837,2838921,2838921,,,,,,,Pass,Pass
132909,186471,1950406,1561837,2838960,2838960,,,,,,,Pass,Pass
132909,186475,1959176,1561837,2839060,2839060,,,,,,,Pass,Pass
132909,186479,1968716,1561837,2839154,2839154,,,,,,,Pass,Pass
132909,186483,1972614,1561837,2839233,2839233,,,,,,,Pass,Pass
132909,186487,1975078,1561837,2839327,2839327,,,,,,,Pass,Pass
132909,186491,1981001,1561837,2839395,2839395,,,,,,,Pass,Pass
132909,186495,1981342,1561837,2839496,2839496,,,,,,,Pass,Pass
132909,186499,1984490,1561837,2839598,2839598,,,,,,,Pass,Pass
132909,191890,18106637,1561837,2846948,2846948,,,,,,,Pass,Pass
132909,191895,18137860,1561837,2847058,2847058,,,,,,,Pass,Pass
132909,191959,18166811,1561837,2847175,2847175,,,,,,,Pass,Pass
132909,191963,18190365,1561837,2847276,2847276,,,,,,,Pass,Pass
132909,191967,18898688,1561837,2847363,2847363,,,,,,,Pass,Pass
132909,191971,18930667,1561837,2847479,2847479,,,,,,,Pass,Pass
132909,191978,18985111,1561837,2847509,2847509,,,,,,,Pass,Pass
132909,191982,19015078,1561837,2847623,2847623,,,,,,,Pass,Pass
132909,191986,19041408,1561837,2847706,2847706,,,,,,,Pass,Pass
132909,290216,21857080,1561837,2847790,2847790,,,,,,,Pass,Pass
132909,290220,22261646,1561837,2847889,2847889,,,,,,,Pass,Pass
132909,290224,22279246,1561837,2847934,2847934,,,,,,,Pass,Pass
132909,290228,22305860,1561837,2848064,2848064,,,,,,,Pass,Pass
132909,290232,22338608,1561837,2848186,2848186,,,,,,,Pass,Pass
132909,290236,22377767,1561837,2848290,2848290,,,,,,,Pass,Pass
132909,290240,22418096,1561837,2848335,2848335,,,,,,,Pass,Pass
132909,290244,22439929,1561837,2848362,2848362,,,,,,,Pass,Pass
132909,290248,22439930,1561837,2848459,2848459,,,,,,,Pass,Pass
132909,290252,22439931,1561837,2848476,2848476,,,,,,,Pass,Pass
132909,290256,22439932,1561837,2848505,2848505,,,,,,,Pass,Pass
132909,290260,22582441,1561837,2848528,2848528,,,,,,,Pass,Pass
132909,290264,66092483,1561837,2848621,2848621,,,,,,,Pass,Pass
135247,10350,1549980,1549972,2764077,2764077,,,,,,,Pass,Pass
135247,135272,1556899,1549972,2764152,2764152,,,,,,,Pass,Pass
135247,135273,1556900,1549972,2764270,2764270,,,,,,,Pass,Pass
135247,135274,1562123,1549972,2764340,2764340,,,,,,,Pass,Pass
135247,135275,1562429,1549972,2764493,2764493,,,,,,,Pass,Pass
135247,135276,1562430,1549972,2764618,2764618,,,,,,,Pass,Pass
135247,135277,1568513,1549972,2764666,2764666,,,,,,,Pass,Pass
135247,135278,1570790,1549972,2764792,2764792,,,,,,,Pass,Pass
135247,135279,1570789,1549972,2764742,2764742,,,,,,,Pass,Pass
135247,135280,1592662,1549972,2764849,2764849,,,,,,,Pass,Pass
135247,135281,1596569,1549972,2764886,2764886,,,,,,,Pass,Pass
135247,135282,1599973,1549972,2764948,2764948,,,,,,,Pass,Pass
135247,135283,1602981,1549972,2765210,2765210,,,,,,,Pass,Pass
135247,135284,1601916,1549972,2765152,2765152,,,,,,,Pass,Pass
135247,135285,1601915,1549972,2765024,2765024,,,,,,,Pass,Pass
135247,135286,1608741,1549972,2765410,2765410,,,,,,,Pass,Pass
135247,135287,1608739,1549972,2765280,2765280,,,,,,,Pass,Pass
135247,135288,1620281,1549972,2765479,2765479,,,,,,,Pass,Pass
135247,135289,1629837,1549972,2765539,2765539,,,,,,,Pass,Pass
135247,135290,1630157,1549972,2765601,2765601,,,,,,,Pass,Pass
135247,135291,1635404,1549972,2765700,2765700,,,,,,,Pass,Pass
135247,135292,1636050,1549972,2765797,2765797,,,,,,,Pass,Pass
135247,135293,1641528,1549972,2765865,2765865,,,,,,,Pass,Pass
135247,135294,1649224,1549972,2765968,2765968,,,,,,,Pass,Pass
135247,135295,1649874,1549972,2766018,2766018,,,,,,,Pass,Pass
135247,135296,1657233,1549972,2766132,2766132,,,,,,,Pass,Pass
135247,135297,1659100,1549972,2766186,2766186,,,,,,,Pass,Pass
135247,135298,2017288,1549972,2784885,2784885,,,,,,,Pass,Pass
135247,135299,2042075,1549972,2784942,2784942,,,,,,,Pass,Pass
135247,135300,2068317,1549972,2785068,2785068,,,,,,,Pass,Pass
135247,135301,2068418,1549972,2785165,2785165,,,,,,,Pass,Pass
135247,135302,2068539,1549972,2785262,2785262,,,,,,,Pass,Pass
135247,135303,2068545,1549972,2785356,2785356,,,,,,,Pass,Pass
135247,135304,2068550,1549972,2785424,2785424,,,,,,,Pass,Pass
135247,135305,2079862,1549972,2785457,2785457,,,,,,,Pass,Pass
135247,135306,2079864,1549972,2785494,2785494,,,,,,,Pass,Pass
135247,135307,2086061,1549972,2785553,2785553,,,,,,,Pass,Pass
135247,135308,2086065,1549972,2785598,2785598,,,,,,,Pass,Pass
135247,135309,2097942,1549972,2785639,2785639,,,,,,,Pass,Pass
135247,135310,2108393,1549972,2785704,2785704,,,,,,,Pass,Pass
135247,135311,2111558,1549972,2785772,2785772,,,,,,,Pass,Pass
135247,135312,2111560,1549972,2785863,2785863,,,,,,,Pass,Pass
135247,135313,2117609,1549972,2785904,2785904,,,,,,,Pass,Pass
135247,277097,1730887,1549972,2766259,2766259,,,,,,,Pass,Pass
135247,277104,1733779,1549972,2766308,2766308,,,,,,,Pass,Pass
135247,277108,1737986,1549972,2766403,2766403,,,,,,,Pass,Pass
135247,277112,1744852,1549972,2766542,2766542,,,,,,,Pass,Pass
135247,277116,1748472,1549972,2766640,2766640,,,,,,,Pass,Pass
135247,277120,1751367,1549972,2781560,2781560,,,,,,,Pass,Pass
135247,277124,1760485,1549972,2781624,2781624,,,,,,,Pass,Pass
135247,277128,1763591,1549972,2781702,2781702,,,,,,,Pass,Pass
135247,277132,1766290,1549972,2781788,2781788,,,,,,,Pass,Pass
135247,277136,1768072,1549972,2781903,2781903,,,,,,,Pass,Pass
135247,277140,1772260,1549972,2782006,2782006,,,,,,,Pass,Pass
135247,277144,1774897,1549972,2782103,2782103,,,,,,,Pass,Pass
135247,277148,1777538,1549972,2782187,2782187,,,,,,,Pass,Pass
135247,277152,1778961,1549972,2782315,2782315,,,,,,,Pass,Pass
135247,277156,1787139,1549972,2782395,2782395,,,,,,,Pass,Pass
135247,277160,1791126,1549972,2782470,2782470,,,,,,,Pass,Pass
135247,277164,1793397,1549972,2782574,2782574,,,,,,,Pass,Pass
135247,277168,1800886,1549972,2782685,2782685,,,,,,,Pass,Pass
135247,277172,1804644,1549972,2782747,2782747,,,,,,,Pass,Pass
135247,277176,1808322,1549972,2782873,2782873,,,,,,,Pass,Pass
135247,277180,1806394,1549972,2782809,2782809,,,,,,,Pass,Pass
135247,277184,1816106,1549972,2782924,2782924,,,,,,,Pass,Pass
135247,277188,1819893,1549972,2782963,2782963,,,,,,,Pass,Pass
135247,277192,1823471,1549972,2783059,2783059,,,,,,,Pass,Pass
135247,277196,1871501,1549972,2783296,2783296,,,,,,,Pass,Pass
135247,277203,1874585,1549972,2783345,2783345,,,,,,,Pass,Pass
135247,277207,1878136,1549972,2783452,2783452,,,,,,,Pass,Pass
135247,277211,1881862,1549972,2783528,2783528,,,,,,,Pass,Pass
135247,277215,1897425,1549972,2783627,2783627,,,,,,,Pass,Pass
135247,277219,1897428,1549972,2783731,2783731,,,,,,,Pass,Pass
135247,277223,1897432,1549972,2783779,2783779,,,,,,,Pass,Pass
135247,277227,1897435,1549972,2783815,2783815,,,,,,,Pass,Pass
135247,277231,1912052,1549972,2783837,2783837,,,,,,,Pass,Pass
135247,277235,1912054,1549972,2783978,2783978,,,,,,,Pass,Pass
135247,277239,1912053,1549972,2783933,2783933,,,,,,,Pass,Pass
135247,277243,1924479,1549972,2784004,2784004,,,,,,,Pass,Pass
135247,277247,1924480,1549972,2784096,2784096,,,,,,,Pass,Pass
135247,277251,1941412,1549972,2784116,2784116,,,,,,,Pass,Pass
135247,277255,1945315,1549972,2784170,2784170,,,,,,,Pass,Pass
135247,277259,1950682,1549972,2784204,2784204,,,,,,,Pass,Pass
135247,277263,1957900,1549972,2784292,2784292,,,,,,,Pass,Pass
135247,277267,1957901,1549972,2784336,2784336,,,,,,,Pass,Pass
135247,277271,1957902,1549972,2784378,2784378,,,,,,,Pass,Pass
135247,277275,1972124,1549972,2784489,2784489,,,,,,,Pass,Pass
135247,277279,1972123,1549972,2784420,2784420,,,,,,,Pass,Pass
135247,277283,1974991,1549972,2784521,2784521,,,,,,,Pass,Pass
135247,277287,1980765,1549972,2784630,2784630,,,,,,,Pass,Pass
135247,277291,1984355,1549972,2784670,2784670,,,,,,,Pass,Pass
135247,277295,1990743,1549972,2784781,2784781,,,,,,,Pass,Pass
257155,24429,685074,674114,3576512,3576512,,,,,,,Pass,Pass
257155,98772,99797,674114,3575202,3575202,,,,,,,Pass,Pass
257155,98773,683733,674114,3576058,3576058,,,,,,,Pass,Pass
257155,98774,99797,674114,3575202,3575412,"[{'3575202': 'rovi_id:99799,Map_reason:not found in projectx'}, {'source_id': '98774,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'3575202': 'rovi_id:99797,Map_reason:not found in projectx'}, {'source_id': '98772,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[3574574],Fail,Fail
257155,98775,99800,674114,3575455,3575455,,,,,,,Pass,Pass
257155,98776,99799,674114,3575412,3575502,"[{'3575412': 'rovi_id:99801,Map_reason:not found in projectx'}, {'source_id': '98776,Map_reason:{MATCH_PARAM_EPISODE_TITLE_PARTIAL=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'3575412': 'rovi_id:99799,Map_reason:not found in projectx'}, {'source_id': '98774,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[3574574],Fail,Fail
257155,98777,99800,674114,3575455,3575553,"[{'3575455': 'rovi_id:99802,Map_reason:not found in projectx'}, {'source_id': '98777,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'3575455': 'rovi_id:99800,Map_reason:not found in projectx'}, {'source_id': '98775,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[3574574],Fail,Fail
257155,98778,99801,674114,3575502,3575595,"[{'3575502': 'rovi_id:99803,Map_reason:not found in projectx'}, {'source_id': '98778,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'3575502': 'rovi_id:99801,Map_reason:not found in projectx'}, {'source_id': '98776,Map_reason:{MATCH_PARAM_EPISODE_TITLE_PARTIAL=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[3574574],Fail,Fail
257155,110739,683832,674114,3576368,3576368,,,,,,,Pass,Pass
257155,110740,953109,674114,3577649,3577649,,,,,,,Pass,Pass
257155,110741,941927,674114,3577523,3577523,,,,,,,Pass,Pass
257155,110742,689126,674114,3576854,3576854,,,,,,,Pass,Pass
257155,110743,689127,674114,3576890,3576890,,,,,,,Pass,Pass
257155,110745,689128,674114,3576916,3576916,,,,,,,Pass,Pass
257155,257156,211105,674114,3575657,3575657,,,,,,,Pass,Pass
257155,257163,211106,674114,3575797,3575797,,,,,,,Pass,Pass
257155,257167,211107,674114,3575828,3575828,,,,,,,Pass,Pass
257155,257171,914919,674114,3577381,3577381,,,,,,,Pass,Pass
257155,257175,683735,674114,3576196,3576196,,,,,,,Pass,Pass
257155,257179,683736,674114,3576256,3576256,,,,,,,Pass,Pass
257155,257183,886653,674114,3577206,3577206,,,,,,,Pass,Pass
257155,257187,683737,674114,3576294,3576294,,,,,,,Pass,Pass
257155,257191,683834,674114,3576458,3576458,,,,,,,Pass,Pass
257155,257195,685079,674114,3576654,3576654,,,,,,,Pass,Pass
257155,257199,211115,674114,3575867,3575867,,,,,,,Pass,Pass
257155,257203,211116,674114,3575907,3575907,,,,,,,Pass,Pass
257155,257207,211117,674114,3575944,3575944,,,,,,,Pass,Pass
257155,257211,689129,674114,3576984,3576984,,,,,,,Pass,Pass
257155,257215,763472,674114,3577059,3577059,,,,,,,Pass,Pass
257155,257219,211120,674114,3575996,3575996,,,,,,,Pass,Pass
211732,25367,17542564,1107525,2772437,2772437,,,,,,,Pass,Pass
211732,211740,17542630,1107525,2773441,2773441,,,,,,,Pass,Pass
211732,211742,17542599,1107525,2773041,2773041,,,,,,,Pass,Pass
211732,211745,17542619,1107525,2773296,2772561,"[{'2773296': 'rovi_id:17542567,Map_reason:not found in projectx'}, {'source_id': '211745,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2773296': 'rovi_id:17542619,Map_reason:not found in projectx'}, {'source_id': '211754,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
211732,211747,17542559,1107525,2772326,2773081,"[{'2772326': 'rovi_id:17542607,Map_reason:not found in projectx'}, {'source_id': '211747,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2772326': 'rovi_id:17542559,Map_reason:not found in projectx'}, {'source_id': '211786,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
211732,211750,17542581,1107525,2772841,2773489,"[{'2772841': 'rovi_id:17542633,Map_reason:not found in projectx'}, {'source_id': '211750,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2772841': 'rovi_id:17542581,Map_reason:not found in projectx'}, {'source_id': '211782,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
211732,211752,17542579,1107525,2772732,2772687,"[{'2772732': 'rovi_id:17542571,Map_reason:not found in projectx'}, {'source_id': '211752,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2772732': 'rovi_id:17542579,Map_reason:not found in projectx'}, {'source_id': '211761,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
211732,211754,17542607,1107525,2773081,2773296,"[{'2773081': 'rovi_id:17542619,Map_reason:not found in projectx'}, {'source_id': '211754,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2773081': 'rovi_id:17542607,Map_reason:not found in projectx'}, {'source_id': '211747,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
211732,211757,17542567,1107525,2772561,2772909,"[{'2772561': 'rovi_id:17542590,Map_reason:not found in projectx'}, {'source_id': '211757,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]","[{'2772561': 'rovi_id:17542567,Map_reason:not found in projectx'}, {'source_id': '211745,Map_reason:{MATCH_PARAM_EPISODE_TITLE_SOLR=1.0, MATCH_PARAM_OTT=1.0}'}]",TRUE,TRUE,TRUE,[2772039],Fail,Fail
